level_0,index,city,year,latitude,longitude,log_pop,num_people,diversity,capital,university,commune,bishop,fup,notability_index,city_id,year_id
220,360,Barcelona (Barshaluna),1700,41.383,2.183,3.5263605246161616,73,4.434039282766769,0,1,1,1,9.8557,1381.625297,65,5
221,361,Barcelona (Barshaluna),1800,41.383,2.183,4.605170185988092,437,6.081001099933177,0,1,0,1,17.466,8284.086942,65,6
222,362,Bari,1400,41.133,16.85,1.791759469228055,1,-0.0,0,0,0,1,4.0014,25.969337,66,2
223,363,Bari,1500,41.133,16.85,2.0794415416798357,4,1.3862943611198906,0,0,0,1,5.8833,84.35955799999999,66,3
224,364,Bari,1600,41.133,16.85,2.70805020110221,7,2.079441541679836,0,0,0,1,11.287,123.225331,66,4
225,365,Bari,1700,41.133,16.85,2.8903717578961645,7,2.302585092994045,0,0,0,1,10.907,142.644159,66,5
226,366,Bari,1800,41.133,16.85,2.833213344056216,29,3.370480801364672,0,0,0,1,20.482,502.481798,66,6
227,367,Barletta,1500,41.317,16.283,2.0794415416798357,2,0.6931471805599453,0,0,0,0,6.0161,38.223654,67,3
228,369,Barletta,1800,41.317,16.283,2.772588722239781,20,3.044522437723422,0,0,0,0,22.34,374.895941,67,6
229,375,Barmen,1800,51.283,7.217,2.5649493574615367,328,5.7754436628695895,0,0,0,0,24.517,5841.295157,68,6
230,376,Basel,1200,47.567,7.6,1.6094379124341003,8,3.044522437723422,0,0,0,1,4.9681,193.957588,69,0
231,378,Basel,1400,47.567,7.6,2.302585092994046,15,3.044522437723422,0,0,1,1,5.9897,278.62524,69,2
232,379,Basel,1500,47.567,7.6,2.302585092994046,41,3.9120230054281455,0,1,1,1,7.5846,830.670333,69,3
233,380,Basel,1600,47.567,7.6,2.3978952727983707,54,4.042695452970693,0,1,1,1,11.329,1064.092777,69,4
234,381,Basel,1700,47.567,7.6,2.70805020110221,157,5.0899028646379705,0,1,1,1,13.379,2890.682598,69,5
235,382,Basel,1800,47.567,7.6,2.70805020110221,523,5.9847039215575215,0,1,1,1,22.122,9500.710332,69,6
236,387,Bassano,1600,45.77,11.73,1.9459101490553132,12,2.351673301904631,0,0,0,0,15.962,235.383988,70,4
237,389,Bassano,1800,45.77,11.73,2.302585092994046,67,4.287725250705911,0,0,0,0,24.931,1202.663689,70,6
238,394,Bastia,1800,42.703,9.45,2.3978952727983707,54,3.5159772116976136,0,0,0,0,20.102,939.864999,71,6
239,396,Bath,1300,51.378,-2.366,1.6094379124341003,3,1.3862943611198906,0,0,0,1,5.1621,69.994347,72,1
240,401,Bath,1800,51.378,-2.366,3.4965075614664802,209,5.447535678123433,0,0,1,1,24.014,3995.896903,72,6
241,402,Bautzen,1500,51.183,14.433,1.6094379124341003,13,2.833213344056216,0,0,1,0,6.1125,239.084306,73,3
242,403,Bautzen,1600,51.183,14.433,1.6094379124341003,24,3.2188758248682,0,0,1,0,9.3506,431.95017,73,4
243,405,Bautzen,1800,51.183,14.433,2.3978952727983707,218,5.473129315170516,0,0,1,0,18.038,3910.645156,73,6
244,408,Bayeux,1600,49.267,-0.7,1.791759469228055,18,3.354987569624825,0,0,0,1,10.243,353.480366,74,4
245,409,Bayeux,1700,49.267,-0.7,1.9459101490553132,69,3.7187313781957,0,0,0,1,13.97,1148.828906,74,5
246,410,Bayeux,1800,49.267,-0.7,2.302585092994046,76,3.977720784224872,0,0,0,1,23.777,1320.557927,74,6
247,412,Bayonne,1300,43.483,-1.483,2.70805020110221,1,-0.0,0,0,1,1,5.2614,18.787407,75,1
248,415,Bayonne,1700,43.483,-1.483,2.302585092994046,69,3.8284733836507705,0,0,1,1,9.8599,1252.594199,75,5
249,416,Bayonne,1800,43.483,-1.483,2.4849066497880004,123,4.286880098268638,0,0,1,1,17.118,2242.213188,75,6
250,422,Bayreuth,1800,49.95,11.583,2.302585092994046,175,5.203650094268322,0,0,0,0,19.963,3199.692626,76,6
251,423,Beauvais,1200,49.433,2.083,2.4849066497880004,3,2.19722457733622,0,0,1,1,6.3831,78.446461,77,0
252,424,Beauvais,1300,49.433,2.083,2.772588722239781,6,2.772588722239781,0,0,1,1,10.9,141.261103,77,1
253,426,Beauvais,1500,49.433,2.083,2.302585092994046,16,3.2188758248682,0,0,1,1,10.586,333.24674,77,3
254,427,Beauvais,1600,49.433,2.083,2.4849066497880004,23,3.4855871610538123,0,0,1,1,15.395,462.035042,77,4
255,428,Beauvais,1700,49.433,2.083,2.4849066497880004,78,4.060542724199854,0,0,1,1,21.991,1413.410699,77,5
256,429,Beauvais,1800,49.433,2.083,2.5649493574615367,100,4.067127592818287,0,0,1,1,32.151,1780.386423,77,6
257,431,Bekes,1800,46.767,21.133,2.302585092994046,13,3.091042453358315,0,0,0,0,15.669,270.078099,78,6
258,433,Bekescsaba (Tschabe),1800,46.683,21.1,2.302585092994046,5,2.302585092994045,0,0,0,0,15.742,111.399257,79,6
259,438,Belfast,1800,54.583,-5.933,2.995732273553991,205,5.440882433485952,0,0,0,0,15.151,3908.968373,80,6
260,439,"Belgrade (Singidunum, Belgrad, Belgrado)",1400,44.833,20.5,3.4011973816621555,1,0.6931471805599453,1,0,0,1,3.5487,24.14282,81,2
261,440,"Belgrade (Singidunum, Belgrad, Belgrado)",1700,44.833,20.5,3.912023005428146,7,1.945910149055313,1,0,0,1,8.3182,131.594034,81,5
262,441,"Belgrade (Singidunum, Belgrad, Belgrado)",1800,44.833,20.5,3.6888794541139363,59,4.443674968926935,1,0,0,1,15.107,1212.618139,81,6
263,445,Benevento (Benevent),1600,41.133,14.75,1.9459101490553132,10,2.0982737395252498,0,0,1,0,13.745,165.304709,82,4
264,446,Benevento (Benevent),1700,41.133,14.75,2.0794415416798357,23,3.163424050423405,0,0,1,0,14.516,429.593612,82,5
265,447,Benevento (Benevent),1800,41.133,14.75,2.6390573296152584,66,3.9487471331243422,0,0,1,0,26.335,1137.785235,82,6
266,448,Bergamo,1200,45.683,9.717,2.302585092994046,7,2.079441541679836,0,0,1,1,7.0227,132.552969,83,0
267,449,Bergamo,1300,45.683,9.717,2.6390573296152584,4,1.3862943611198906,0,0,1,1,11.565,73.437682,83,1
268,451,Bergamo,1500,45.683,9.717,2.8903717578961645,49,4.114720064131525,0,0,1,1,11.652,1003.483163,83,3
269,452,Bergamo,1600,45.683,9.717,3.1780538303479458,35,3.5993737440915226,0,0,1,1,16.171,661.736651,83,4
270,453,Bergamo,1700,45.683,9.717,3.2188758248682006,56,3.9957164540075807,0,0,1,1,17.008,1088.724968,83,5
271,454,Bergamo,1800,45.683,9.717,3.1780538303479458,145,4.781475629331287,0,0,1,1,25.677,2650.028149,83,6
272,456,Bergen,1500,60.391,5.325,1.9459101490553132,4,1.3862943611198906,0,0,0,1,3.2655,76.18882500000001,84,3
273,457,Bergen,1600,60.391,5.325,2.0794415416798357,7,2.70805020110221,0,0,0,1,5.0438,135.652954,84,4
274,458,Bergen,1700,60.391,5.325,2.302585092994046,16,3.3194925761547527,0,0,0,1,6.2979,308.343045,84,5
275,459,Bergen,1800,60.391,5.325,2.833213344056216,116,4.995356931570161,0,0,0,1,10.798,2259.441116,84,6
276,460,Berlin,1400,52.517,13.4,1.6094379124341003,6,1.7917594692280547,0,0,1,0,4.2923,122.923169,85,2
277,461,Berlin,1500,52.517,13.4,2.1972245773362196,27,3.5734504974788224,0,0,1,0,5.5448,584.117084,85,3
278,462,Berlin,1600,52.517,13.4,2.302585092994046,69,4.461583469465479,1,0,1,0,8.535,1367.303216,85,4
279,463,Berlin,1700,52.517,13.4,4.007333185232471,375,6.031915328364475,1,0,1,0,9.4782,7275.273608,85,5
280,464,Berlin,1800,52.517,13.4,5.147494476813453,1799,7.206756751075541,1,0,1,0,16.911,33963.995172,85,6
281,470,Bern,1700,46.917,7.467,2.0794415416798357,150,5.067568841607583,0,0,1,0,13.677,2758.257924,86,5
282,471,Bern,1800,46.917,7.467,2.3978952727983707,447,5.934419117568704,0,0,1,0,22.158,8163.593728,86,6
283,473,Besancon,1300,47.25,6.033,2.0794415416798357,6,2.70805020110221,0,0,1,0,7.3956,110.155003,87,1
284,475,Besancon,1500,47.25,6.033,2.1972245773362196,21,3.332204510175204,0,0,1,0,7.5742,437.741787,87,3
285,476,Besancon,1600,47.25,6.033,2.4849066497880004,29,3.6011047291705998,0,0,1,0,11.071,568.206451,87,4
286,477,Besancon,1700,47.25,6.033,2.4849066497880004,190,4.629106039752692,0,0,1,0,13.842,3334.198611,87,5
287,478,Besancon,1800,47.25,6.033,3.4011973816621555,258,5.20848070074846,0,0,1,0,22.248,4848.48138,87,6
288,479,Beziers,1200,43.35,3.25,2.302585092994046,3,1.3862943611198906,0,0,1,0,5.2009,72.989458,88,0
289,480,Beziers,1300,43.35,3.25,2.772588722239781,1,-0.0,0,0,1,0,7.3902,14.233078,88,1
290,484,Beziers,1700,43.35,3.25,2.5649493574615367,57,3.725813573691344,0,0,1,0,11.932,988.42533,88,5
291,485,Beziers,1800,43.35,3.25,2.70805020110221,70,3.66954879261809,0,0,1,0,20.105,1252.482833,88,6
292,490,Bilbao,1700,43.25,-2.967,1.791759469228055,51,3.970088406722978,0,0,1,0,9.1094,941.920039,89,5
293,491,Bilbao,1800,43.25,-2.967,2.302585092994046,114,4.93010245384645,0,0,1,0,15.892,2126.750668,89,6
294,492,Bisceglie,1600,41.233,16.5,2.302585092994046,2,0.6931471805599453,0,0,0,0,12.11,44.615652,90,4
295,493,Bisceglie,1800,41.233,16.5,2.3978952727983707,7,2.079441541679836,0,0,0,0,24.232,135.662105,90,6
296,497,Bitola (Bitolj),1800,41.033,21.333,2.70805020110221,19,2.9785084205272367,0,0,0,1,13.791,368.961701,91,6
297,500,Bitonto,1600,41.1,16.683,2.4849066497880004,4,1.3862943611198906,0,0,0,0,12.04,69.111152,92,4
298,501,Bitonto,1700,41.1,16.683,2.5649493574615367,7,2.302585092994045,0,0,0,0,11.372,144.057184,92,5
299,502,Bitonto,1800,41.1,16.683,2.70805020110221,11,2.484906649788001,0,0,0,0,22.28,181.158014,92,6
300,505,Blackburn,1800,53.743,-2.478,2.4849066497880004,59,4.236856596764835,0,0,0,0,26.715,1101.657144,93,6
301,511,Blois,1700,47.583,1.333,2.302585092994046,46,3.394227105927884,0,0,0,1,15.346,798.8782,94,5
302,512,Blois,1800,47.583,1.333,2.3978952727983707,70,4.122301360662199,0,0,0,1,24.229,1303.869644,94,6
303,513,Bologna,1200,44.483,11.333,3.5553480614894135,22,3.5734504974788224,0,1,1,1,7.0526,440.553319,95,0
304,514,Bologna,1300,44.483,11.333,3.6888794541139363,22,3.120291565301285,0,1,1,1,12.198,428.132201,95,1
305,515,Bologna,1400,44.483,11.333,3.8066624897703196,48,4.219507705176109,0,1,1,1,8.8103,1002.754841,95,2
306,516,Bologna,1500,44.483,11.333,3.912023005428146,132,5.049709695397103,0,1,1,1,10.948,2827.984966,95,3
307,517,Bologna,1600,44.483,11.333,4.143134726391533,167,5.137402567285725,0,1,1,1,15.265,3387.107382,95,4
308,518,Bologna,1700,44.483,11.333,4.143134726391533,155,5.087219540823794,0,1,1,1,16.21,3078.110207,95,5
309,519,Bologna,1800,44.483,11.333,4.219507705176107,170,5.124416714751902,0,1,1,1,24.566,3090.440233,95,6
310,523,Bolton,1800,53.572,-2.43,2.5649493574615367,42,3.8672013804497305,0,0,0,0,29.943,836.926324,96,6
311,530,Bonn,1800,50.733,7.1,2.3978952727983707,311,5.819037980351681,0,0,1,0,23.956,5759.984545,97,6
312,531,Bordeaux,1200,44.833,-0.567,2.70805020110221,5,2.564949357461537,0,0,0,0,3.7398,116.472055,98,0
313,532,Bordeaux,1300,44.833,-0.567,3.4011973816621555,3,2.19722457733622,0,0,1,0,5.4887,64.508253,98,1
314,533,Bordeaux,1500,44.833,-0.567,3.912023005428146,11,2.9444389791664403,0,1,1,0,5.5805,239.457688,98,3
315,534,Bordeaux,1600,44.833,-0.567,3.6888794541139363,19,3.1354942159291497,0,1,1,0,8.5876,365.880516,98,4
316,535,Bordeaux,1700,44.833,-0.567,3.8066624897703196,177,4.86089927991917,0,1,1,0,10.652,3163.624125,98,5
317,536,Bordeaux,1800,44.833,-0.567,4.564348191467836,392,5.479727222945264,0,1,1,0,18.042,7230.118195,98,6
318,543,Boulogne,1800,50.72,1.62,2.3978952727983707,131,4.356258657480412,0,0,0,0,27.543,2389.772528,99,6
319,544,Bourges,1300,47.083,2.4,2.772588722239781,4,2.079441541679836,0,0,0,0,7.3846,83.23498000000001,100,1
320,545,Bourges,1400,47.083,2.4,2.8903717578961645,8,2.639057329615258,0,0,0,0,5.9156,176.687073,100,2
321,546,Bourges,1500,47.083,2.4,3.4657359027997265,10,2.890371757896165,0,1,0,0,7.7152,207.675965,100,3
322,547,Bourges,1600,47.083,2.4,2.8903717578961645,12,2.564949357461537,0,1,0,0,11.154,249.404165,100,4
323,548,Bourges,1700,47.083,2.4,2.6390573296152584,40,3.0786194176938726,0,1,0,0,14.696,671.620467,100,5
324,549,Bourges,1800,47.083,2.4,2.70805020110221,100,4.144415342916003,0,1,0,0,23.557,1843.597521,100,6
325,551,Bradford,1700,53.788,-1.75,1.9459101490553132,8,2.564949357461537,0,0,0,0,9.7766,205.477347,101,5
326,552,Bradford,1800,53.788,-1.75,2.5649493574615367,77,4.457694065777639,0,0,0,0,28.056,1499.369653,101,6
327,553,Braga,1200,41.55,-8.433,2.302585092994046,4,1.3862943611198906,0,0,0,0,2.7215,88.383197,102,0
328,557,Braga,1600,41.55,-8.433,2.302585092994046,9,2.484906649788001,0,0,0,0,6.4655,174.43391400000002,102,4
329,558,Braga,1700,41.55,-8.433,2.3978952727983707,20,3.1354942159291497,0,0,0,0,7.3636,368.538419,102,5
330,559,Braga,1800,41.55,-8.433,2.772588722239781,47,4.090819855502575,0,0,0,0,12.761,836.7730329999999,102,6
331,562,"Braila (Barbosi, Ibrail, Ibraila)",1800,45.267,27.983,2.772588722239781,14,2.890371757896165,0,0,0,1,11.094,268.581956,103,6
332,565,Brandenburg,1600,52.417,12.55,1.9459101490553132,10,2.302585092994045,0,0,1,1,9.1058,174.473773,104,4
333,566,Brandenburg,1700,52.417,12.55,1.9459101490553132,50,3.93827352131796,0,0,1,1,10.505,872.267309,104,5
334,567,Brandenburg,1800,52.417,12.55,2.4849066497880004,102,4.644333438883224,0,0,1,1,19.254,1846.897878,104,6
335,569,Brasov (Kronstadt),1500,45.633,25.583,2.3978952727983707,5,1.945910149055313,0,0,1,0,5.0463,105.598382,105,3
336,570,Brasov (Kronstadt),1600,45.633,25.583,2.302585092994046,6,1.945910149055313,0,0,1,0,7.1246,113.860181,105,4
337,571,Brasov (Kronstadt),1700,45.633,25.583,2.4849066497880004,13,2.1383972463477248,0,0,1,0,7.7676,229.251546,105,5
338,572,Brasov (Kronstadt),1800,45.633,25.583,2.8903717578961645,43,4.00059643428658,0,0,1,0,12.017,825.044532,105,6
339,573,Bratislava (Pressburg),1300,48.15,17.117,1.6094379124341003,1,-0.0,0,0,1,0,4.8854,18.403625,106,1
340,575,Bratislava (Pressburg),1500,48.15,17.117,1.791759469228055,10,2.484906649788001,0,1,1,0,5.6237,213.77022,106,3
341,576,Bratislava (Pressburg),1600,48.15,17.117,2.1972245773362196,17,2.9264175554979968,0,1,1,0,8.6648,340.17517,106,4
342,577,Bratislava (Pressburg),1700,48.15,17.117,2.302585092994046,42,4.018730314130693,0,1,1,0,10.239,883.408058,106,5
343,578,Bratislava (Pressburg),1800,48.15,17.117,3.332204510175204,159,5.1722649897936215,0,1,1,0,18.333,3092.653618,106,6
344,579,Braunschweig,1200,52.267,10.533,3.044522437723423,2,1.945910149055313,0,0,1,0,3.5673,49.120001,107,0
345,580,Braunschweig,1300,52.267,10.533,2.4849066497880004,4,1.3862943611198906,0,0,1,0,5.6088,74.227675,107,1
346,581,Braunschweig,1400,52.267,10.533,2.8903717578961645,7,1.945910149055313,0,0,1,0,4.8524,125.153857,107,2
347,582,Braunschweig,1500,52.267,10.533,2.8903717578961645,29,3.5734504974788224,0,0,1,0,6.4701,544.690879,107,3
348,583,Braunschweig,1600,52.267,10.533,2.772588722239781,68,4.413705503104939,0,0,1,0,9.5293,1245.395162,107,4
349,584,Braunschweig,1700,52.267,10.533,2.833213344056216,194,5.469108645792825,0,0,1,0,11.224,3794.541079,107,5
350,585,Braunschweig,1800,52.267,10.533,3.4011973816621555,387,5.94344142755396,0,0,1,0,19.267,6915.76196,107,6
351,587,Bremen,1300,53.083,8.8,2.4849066497880004,5,1.945910149055313,0,0,1,1,5.4456,97.154026,108,1
352,588,Bremen,1400,53.083,8.8,2.995732273553991,10,2.878218306670851,0,0,1,1,4.5664,204.679126,108,2
353,589,Bremen,1500,53.083,8.8,2.8903717578961645,22,3.282693997278064,0,0,1,1,5.9685,395.204354,108,3
354,590,Bremen,1600,53.083,8.8,3.044522437723423,59,4.271790130366937,0,0,1,1,9.0147,1084.593974,108,4
355,591,Bremen,1700,53.083,8.8,3.295836866004329,135,4.792446777238669,0,0,1,1,11.108,2374.001868,108,5
356,592,Bremen,1800,53.083,8.8,3.58351893845611,569,6.087920361933363,0,0,1,1,18.498,9968.4238862,108,6
357,593,Brescia,1200,45.55,10.25,2.995732273553991,9,1.8343719702816237,0,0,1,1,6.8709,159.390202,109,0
358,594,Brescia,1400,45.55,10.25,3.295836866004329,23,3.4855871610538123,0,0,1,1,8.7534,467.824508,109,2
359,595,Brescia,1500,45.55,10.25,3.8918202981106265,63,4.267843803540881,0,0,1,1,11.015,1241.607303,109,3
360,596,Brescia,1600,45.55,10.25,3.58351893845611,49,3.762945664239642,0,0,1,1,15.456,937.909963,109,4
361,597,Brescia,1700,45.55,10.25,3.5553480614894135,72,4.491651743111651,0,0,1,1,16.344,1344.825022,109,5
362,598,Brescia,1800,45.55,10.25,3.4657359027997265,158,4.80601687710738,0,0,1,1,24.798,2749.436713,109,6
363,603,Brest,1700,48.4,-4.483,2.70805020110221,86,4.540679037265805,0,0,0,0,8.5237,1523.648867,110,5
364,604,Brest,1800,48.4,-4.483,3.258096538021482,159,4.656617601835304,0,0,0,0,15.54,2816.929537,110,6
365,606,Bristol,1300,51.477,-2.569,2.3978952727983707,2,1.945910149055313,0,0,1,0,4.5891,52.226286,111,1
366,607,Bristol,1400,51.477,-2.569,2.302585092994046,4,2.3978952727983707,0,0,1,0,3.5827,99.872613,111,2
367,608,Bristol,1500,51.477,-2.569,2.302585092994046,11,2.639057329615258,0,0,1,0,4.5407,245.961074,111,3
368,609,Bristol,1600,51.477,-2.569,2.4849066497880004,30,3.7612001156935615,0,0,1,0,7.2793,703.023893,111,4
369,610,Bristol,1700,51.477,-2.569,2.995732273553991,59,4.517693102173473,0,0,1,0,10.281,1308.401765,111,5
370,611,Bristol,1800,51.477,-2.569,4.1588830833596715,361,5.8498835899021415,0,0,1,0,22.297,6925.643334,111,6
371,612,Brno (Bruenn),1300,49.2,16.633,1.9459101490553132,5,2.302585092994045,0,0,1,0,4.8967,108.866647,112,1
372,614,Brno (Bruenn),1500,49.2,16.633,2.70805020110221,6,2.079441541679836,0,0,1,0,5.6121,123.449119,112,3
373,615,Brno (Bruenn),1600,49.2,16.633,2.70805020110221,10,2.484906649788001,0,0,1,0,8.5074,201.35191,112,4
374,616,Brno (Bruenn),1700,49.2,16.633,2.302585092994046,30,3.5450107617583355,0,0,1,0,10.04,566.560952,112,5
375,617,Brno (Bruenn),1800,49.2,16.633,2.772588722239781,249,5.661272720507164,0,0,1,0,17.572,4692.35178,112,6
376,618,Brugge (bruges),1300,51.217,3.233,3.6888794541139363,3,2.079441541679836,0,0,1,0,9.2545,74.879644,113,1
377,619,Brugge (bruges),1400,51.217,3.233,3.6375861597263857,23,3.526360524616162,0,0,1,0,7.4708,446.937158,113,2
378,620,Brugge (bruges),1500,51.217,3.233,3.5553480614894135,34,3.9046433903494258,0,0,1,0,9.649,732.140346,113,3
379,621,Brugge (bruges),1600,51.217,3.233,3.295836866004329,13,2.7072697097848133,0,0,1,1,13.745,266.397311,113,4
380,622,Brugge (bruges),1700,51.217,3.233,3.5553480614894135,24,3.3194925761547527,0,0,1,1,19.561,461.341218,113,5
381,623,Brugge (bruges),1800,51.217,3.233,3.4339872044851463,67,4.241036639287316,0,0,1,1,28.469,1245.26732,113,6
382,625,Bruxelles (brussels),1300,50.833,4.333,2.8903717578961645,3,1.945910149055313,0,0,1,0,9.4823,80.76907,114,1
383,626,Bruxelles (brussels),1400,50.833,4.333,3.258096538021482,19,3.295836866004329,0,0,1,0,7.7432,414.81174,114,2
384,627,Bruxelles (brussels),1500,50.833,4.333,3.4965075614664802,68,4.469093090032781,0,0,1,0,10.865,1443.063141,114,3
385,628,Bruxelles (brussels),1600,50.833,4.333,3.912023005428146,119,4.91669867242973,1,0,1,0,14.373,2333.979072,114,4
386,629,Bruxelles (brussels),1700,50.833,4.333,4.382026634673881,126,4.982858467710925,1,0,1,0,20.296,2356.352823,114,5
387,630,Bruxelles (brussels),1800,50.833,4.333,4.189654742026425,597,6.119485624092748,1,0,1,0,29.26,11353.318095,114,6
388,633,Buda,1400,47.5,19.033,2.0794415416798357,2,2.19722457733622,1,0,1,0,3.6552,54.645096,115,2
389,634,Buda,1500,47.5,19.033,2.4849066497880004,9,3.1780538303479453,1,0,1,0,6.6531,208.813204,115,3
390,635,Buda,1600,47.5,19.033,2.4849066497880004,2,0.6931471805599453,1,0,0,0,7.6376,45.073616,115,4
391,636,Buda,1700,47.5,19.033,2.5649493574615367,7,1.945910149055313,1,1,0,0,8.5748,146.87985500000002,115,5
392,637,Buda,1800,47.5,19.033,3.2188758248682006,141,5.179258149982246,1,1,1,0,20.055,2760.466751,115,6
393,640,Bukarest (Buekresh),1600,44.433,26.1,2.0794415416798357,1,-0.0,1,0,0,1,7.9454,20.764656,116,4
394,641,Bukarest (Buekresh),1800,44.433,26.1,3.912023005428146,96,4.9539146284329485,1,0,0,1,12.585,2003.907725,116,6
395,642,Burgos (Burghush),1200,42.35,-3.7,2.995732273553991,4,1.945910149055313,0,0,1,1,3.3488,90.771765,117,0
396,643,Burgos (Burghush),1300,42.35,-3.7,3.044522437723423,12,3.332204510175204,0,0,1,1,4.976,248.394033,117,1
397,644,Burgos (Burghush),1400,42.35,-3.7,3.295836866004329,15,2.941616952644222,0,0,1,1,3.9369,299.609038,117,2
398,645,Burgos (Burghush),1500,42.35,-3.7,2.0794415416798357,45,3.922203526557485,0,0,1,1,5.3779,899.550104,117,3
399,646,Burgos (Burghush),1600,42.35,-3.7,2.3978952727983707,10,2.615630577027551,0,0,1,1,8.222,203.215538,117,4
400,647,Burgos (Burghush),1700,42.35,-3.7,2.302585092994046,11,2.3978952727983707,0,0,1,1,8.8498,213.381895,117,5
401,648,Burgos (Burghush),1800,42.35,-3.7,2.302585092994046,38,3.828641396489094,0,0,1,1,15.372,693.652585,117,6
402,650,Cabra (Kabra),1600,37.467,-4.45,2.302585092994046,3,1.0986122886681096,0,0,1,0,13.299,45.387089,118,4
403,653,Cadiz (Kadis),1600,36.534,-6.299,1.6094379124341003,8,2.484906649788001,0,0,1,1,9.7728,147.278705,119,4
404,654,Cadiz (Kadis),1700,36.534,-6.299,3.6888794541139363,35,3.737669618283368,0,0,1,1,9.1808,700.287994,119,5
405,655,Cadiz (Kadis),1800,36.534,-6.299,4.248495242049359,81,4.65161421910566,0,0,1,1,19.065,1524.405076,119,6
406,656,Caen,1200,49.183,-0.35,2.4849066497880004,3,1.0986122886681096,0,0,1,0,4.0498,66.35122799999999,120,0
407,657,Caen,1300,49.183,-0.35,2.70805020110221,5,1.7917594692280547,0,0,0,0,6.2294,110.192406,120,1
408,658,Caen,1400,49.183,-0.35,2.8903717578961645,4,1.7917594692280547,0,0,1,0,4.9199,93.202838,120,2
409,659,Caen,1500,49.183,-0.35,3.2188758248682006,11,3.1780538303479453,0,1,1,0,6.4088,236.128028,120,3
410,660,Caen,1600,49.183,-0.35,3.4011973816621555,42,4.19673436680013,0,1,1,0,9.9226,841.363208,120,4
411,661,Caen,1700,49.183,-0.35,3.295836866004329,73,4.264675394703738,0,1,1,0,13.911,1294.43323,120,5
412,662,Caen,1800,49.183,-0.35,3.5553480614894135,99,4.3121778372133335,0,1,1,0,23.984,1759.417348,120,6
413,665,Cagliari,1600,39.217,9.117,2.0794415416798357,6,2.079441541679836,0,0,0,1,8.584,111.634162,121,4
414,666,Cagliari,1700,39.217,9.117,2.70805020110221,9,2.302585092994045,0,0,0,1,9.7445,151.269433,121,5
415,667,Cagliari,1800,39.217,9.117,3.2188758248682006,43,3.8230966632247263,0,0,0,1,15.795,771.081026,121,6
416,674,Cahors,1800,44.433,1.433,2.302585092994046,70,3.536669541874025,0,1,1,1,20.29,1248.255564,122,6
