city,year,longitude,latitude,Influ_diversity,Influ_num_people_divide
Greenock,1300,-4.763,55.951,0.2998457542975368,0.6191838165977711
Grenoble,1300,5.717,45.167,0.5604413530835102,1.2781723071196849
Groningen,1300,6.55,53.217,0.21706276518132647,0.2908425082358518
Gualdalajara,1300,-3.17,40.63,0.4580313901263888,0.7434417933980042
Haarlem,1300,4.65,52.367,0.31786359174701845,0.19776258809370315
Halle,1300,12.0,51.5,0.412065575956851,0.28895244774562656
Hanau,1300,8.917,50.133,0.3440363431152444,0.05357835474233773
Hannover,1300,9.717,52.367,0.3029015347278092,0.9201759496661325
Heidelberg,1300,8.72,49.42,0.36205418056472616,0.33789745420049805
Hildesheim,1300,9.967,52.15,0.3029015347278092,0.8494120849121014
Huesca,1300,-0.417,42.133,0.4754232285037451,0.35455644736134284
Inverness,1300,-4.227,57.48,0.14421337960195732,0.5307289856552325
"Ioannina (Cassiope, Janina, Yanina, Yania, Yannina)",1300,20.83,39.67,0.23700786469195537,0.19066930225391684
Ipswich,1300,1.158,52.056,0.44084657973285185,0.470560259992121
Issoudin,1300,2.0,46.95,0.501946462459654,0.4935779566593662
Jaen (Djayyan),1300,-3.783,37.767,0.2797442485966617,0.3612132404079159
Jativa (Shatiba),1300,-0.517,38.983,0.4751697001116856,0.1406278643447937
Jihlava (Iglau),1300,15.583,49.4,0.5887715685321845,0.3206487621667029
Kampen,1300,5.917,52.55,0.17365021214506118,0.4511196378069476
Kassel,1300,9.5,51.317,0.27286535718061694,1.000522421105605
"Kobenhaven (Copenhagen, Kopenhagen)",1300,12.583,55.667,0.4794653454600654,0.34276246990233766
Koeln,1300,6.95,50.933,0.32091937217729094,0.5628943787252466
Krakow (Krakau),1300,19.917,50.083,0.5812190727349217,1.3430391831442134
Krefeld,1300,6.567,51.333,0.23409426610476036,0.45210246926186476
Kutna Hora (Kuttenberg),1300,15.267,49.95,0.6164440287677984,0.566110918032248
La Rochelle,1300,-1.15,46.167,0.46304801521837907,0.22039995376515903
Lanciano,1300,14.383,42.233,0.534926356928345,1.6032438108335147
Laon,1300,3.617,49.567,0.4800045763681074,0.1825539225261728
Le Puy (- en Velay),1300,3.88,45.03,0.5161741686414738,0.11028772969105427
Leiden,1300,4.5,52.15,0.29984575429753685,0.20864933651740022
Leon (Liyun),1300,-5.567,42.6,0.5482956610297359,0.4137790627447759
Lerida (Larida),1300,0.617,41.617,0.34922768635126955,0.3222283127192483
"Leuven (Loewen, Louvain)",1300,4.7,50.883,0.32524046988432037,0.23911711161983024
"Liege (Luik, Luettich)",1300,5.567,50.633,0.33894188041160495,0.3184373913931395
Limoges,1300,1.25,45.85,0.7013314256044495,3.9226769028651183
Linz,1300,14.3,48.3,0.29148253963418713,0.41573770542993216
"Lisboa (Lisbon, Lissabon, Al Ushbuna)",1300,-9.133,38.717,0.4223011168148203,0.6465626928418903
Lodi,1300,9.5,45.317,0.5135237408955988,0.08943766239745582
Loja (Lawsha),1300,-4.15,37.167,0.38054507516235375,0.2836451578890743
Lokeren,1300,3.983,51.1,0.49484856507306146,0.0813726631056361
London,1300,-0.105,51.517,0.6310556031993246,0.8441118152802269
Lucca,1300,10.483,43.833,0.7113566754576308,0.15035507422276512
Luebeck,1300,10.7,53.867,0.3029015347278092,0.3088547847076978
Lueneburg,1300,10.4,53.25,0.32091937217729094,0.23145680763297638
Luneville,1300,6.5,48.6,0.6003835717137675,0.41178404253174283
Luxemburg (Luxembourg),1300,6.15,49.6,0.32091937217729094,0.32165393070014087
Lyon,1300,4.85,45.75,0.49163408446046136,1.3622043965150967
Maastricht,1300,5.683,50.85,0.4183901083468337,0.41332530094968106
Macclesfield,1300,-2.127,53.258,0.4441159394987848,1.3341937000499595
Macerata,1300,13.45,43.3,0.7720764034633778,2.8416114440290574
Macon,1300,4.833,46.3,0.5170288000472449,1.189717476177146
Maddaloni,1300,14.383,41.033,0.4234845710504731,0.23088978948590883
Madrid (Madjrit),1300,-3.683,40.4,0.3892241215033399,0.47807730057038794
Magdeburg,1300,11.667,52.167,0.38796226849284965,0.46684494108562113
Mainz,1300,8.273,49.998,0.36205418056472616,0.4670415073766046
Malaga (Malaka),1300,-4.417,36.717,0.29984575429753685,0.4539207074534614
Mantua,1300,10.8,45.15,0.6228930826765773,0.14558669577642092
Marseille,1300,5.4,43.3,0.4792071510923517,0.267821571464909
Mechelen (Malines),1300,4.467,51.033,0.4577605444267787,0.256808077808338
Medina de rio Seco,1300,-5.033,41.883,0.6671143250449096,0.34158307215643713
Melfi,1300,15.65,41.0,0.29984575429753685,0.45996512090120145
Messina,1300,15.567,38.183,0.35596871055020646,0.6457202658805329
Milano,1300,9.2,45.467,0.19904492773184476,0.21818858299159555
Molfetta,1300,16.6,41.2,0.34325830733380214,0.70763864754031
Mondovi,1300,7.817,44.383,0.34922768635126955,0.6523543782012232
Mons (Bergen),1300,3.933,50.45,0.47290667898151467,0.16226547320681273
Montoro,1300,-4.383,38.017,0.29116324369028385,0.46013522634532183
Montpellier,1300,3.883,43.6,0.350635185471104,0.21990853803770052
Monza,1300,9.267,45.583,0.47847440252268325,0.16953842597319924
Morella,1300,-0.1,40.617,0.650747174317894,0.25561914457009405
Moulins,1300,3.33,46.57,0.564494924139794,3.9273944938487206
Muenchen,1300,11.583,48.15,0.48684222359736734,0.2851730140598999
Murcia (Mursiya),1300,-1.117,37.983,0.43175714707542023,0.13866220143495953
Namur (Namen),1300,4.867,50.467,0.5699803660860929,0.20496503250725645
Nantes,1300,-1.55,47.217,0.10080082656569207,0.4422741547126937
Napoli,1300,14.25,40.833,0.24245748076811005,0.30755064296944246
Nice,1300,7.25,43.7,0.19904492773184476,0.70763864754031
"Nicosia (Lefkosha, Leukosia)",1300,33.37,35.17,0.46144750801058376,0.2882223443791167
Nijmegen,1300,5.867,51.833,0.372695139876906,0.30513823848919136
Nimes,1300,4.35,43.833,0.658721854755883,0.2033713797438477
Niort,1300,-0.45,46.3,0.24501420616764946,0.2115544706709052
Norwich,1300,1.303,52.628,0.5416474062985438,0.6406657041123879
Nottingham,1300,-1.159,52.968,0.15563237469557945,0.2837925826073118
Novara,1300,8.633,45.467,0.40257316102484786,0.7356493440054471
Nuernberg,1300,11.083,49.45,0.561099108296571,0.2957033510768688
Ocana,1300,-3.517,39.933,0.5268386587494377,0.8318966243405429
Olomouc (Olmuetz),1300,17.25,49.583,0.4585339094233887,0.2926380657015657
Olot,1300,2.483,42.183,0.4151213563871234,0.17020853832882457
Orleans,1300,1.9,47.917,0.8013620980010384,4.088578852455123
Orvieto,1300,12.117,42.717,0.9630066353623419,1.4132538185557906
Osnabrueck,1300,8.05,52.267,0.26608782404740355,0.13808781941585213
Ovar,1300,-8.633,40.867,0.6870737821452757,0.6617263781463255
Oxford,1300,-1.254,51.754,0.5954821523538626,1.01575630865682
Padova (Padua),1300,11.883,45.417,0.5378222693637887,0.5720525809187922
Palencia,1300,-4.533,42.017,0.5114819503493302,0.14413925308827027
Palermo (Balarm),1300,13.367,38.117,0.2340942661047603,0.30626049258806276
Palma,1300,2.65,39.567,0.4651327517792483,0.34065640249894386
Pamplona (Bambluna),1300,-1.633,42.817,0.46144750801058376,0.23082498741195823
Paris,1300,2.333,48.867,0.6572959644814449,0.6675882657524383
Parma,1300,10.333,44.8,0.6176610176748363,0.13205042619279
Passau,1300,13.483,48.583,0.5707537310827029,0.45353204228719873
Pavia,1300,9.167,45.167,0.40130391923628467,0.2476735266391085
Perpignan,1300,2.883,42.683,0.32524046988432037,0.505599772319284
Perugia,1300,12.367,43.133,0.7963188722947027,1.7799077648548631
Pesaro,1300,12.9,43.9,0.731238316555711,2.055116772750138
Piacenza,1300,9.667,45.017,0.44243872762371983,0.12924233632159826
Pisa,1300,10.383,43.717,0.7176250100545455,0.17945205808544235
Pistoia,1300,10.9,43.917,0.99199528311211,0.22416316367806532
Plasencia,1300,-6.083,40.033,0.6008603175551332,0.1715813113544912
Plzen (Pilsen),1300,13.367,49.75,0.553722230159269,0.28251936913162373
Poitiers,1300,0.333,46.583,0.4006465808632289,0.37858667643406585
Polizzi Generosa,1300,14.0,37.817,0.41739910103595357,0.47054501244530905
Porto (Oporto),1300,-8.617,41.15,0.5748539604859616,0.6764688499700819
Poznan (Posen),1300,16.967,52.417,0.38007201801420776,0.2140115493081979
Ppotsdam,1300,13.067,52.4,0.46513275177924823,0.4747075927249581
"Praha (Prag, Prague)",1300,14.467,50.083,0.4077444782498215,0.30000930161344397
Prato,1300,11.1,43.883,0.9987258218128305,0.23050313194370753
Provins,1300,3.3,48.55,0.7353305610067619,0.235390941542516
Quedlinburg,1300,11.15,51.783,0.4247759791732553,0.313523234118554
Ravenna,1300,12.201,44.418,0.6395787404348111,0.590697904923663
Reading,1300,-0.971,51.455,0.5336410648228497,0.17543541470270185
Regensburg,1300,12.1,49.017,0.37462240193805313,0.1766148124486024
Reggio nell Emilia,1300,10.6,44.717,0.8343818747858943,0.1889716842863328
Reims,1300,4.033,49.25,0.5557548430862617,0.15568050245886816
Reus,1300,1.117,41.15,0.40370236129350123,0.16079824624911504
Rimini,1300,12.581,44.063,0.6483576491437791,0.6071792323984267
Roma,1300,12.483,41.9,0.7884937116386495,1.9767197637020115
Rouen,1300,1.083,49.433,0.5818898535025364,0.8268069614490082
Rovinj (Rovigno),1300,13.636,45.084,0.787038515059895,1.183492058754667
Salerno,1300,14.783,40.683,0.46689712408673845,0.30165365423993984
"Saloniki (Thesaloniki, Selanik)",1300,22.933,40.633,0.311264749391159,0.286453247760266
Saluzzo,1300,7.483,44.65,0.34922768635126955,0.740809209143762
Salzburg,1300,13.033,47.8,0.5273411780464377,0.5419868732297375
San-Severo,1300,15.383,41.683,0.3686530229205857,0.70763864754031
Santarem (Shantarim),1300,-8.683,39.233,0.6870737821452757,0.7375448046685017
Sassari,1300,8.56,40.727,0.5053327506488712,0.2981858906247162
Savona,1300,8.5,44.283,0.4801164166571612,0.332147890189233
Schwaz,1300,11.73,47.33,0.47427400222404037,0.28369876687752427
Sedan,1300,4.95,49.7,0.4691748687355686,0.43607082890633386
Segovia (Shakubiya),1300,-4.117,40.95,0.6630687438223225,0.9197617564101314
"Sevilla(Seville, Ishbiliya)",1300,-5.987,37.377,0.3919640702559759,0.6258179289184617
Shrewsbury,1300,-2.748,52.707,0.2896670190388582,0.6619369848866649
Siena,1300,11.35,43.317,0.8550736370712325,0.2390537656014863
Siracusa (Sirkusa),1300,15.3,37.067,0.330573994963423,0.47208670884517895
"Skopje (Saipi, Uskub)",1300,21.434,42.001,0.21899002724247366,0.3626648068644089
Soest,1300,8.117,51.583,0.38972664080033986,1.081114600408807
Sopron (Oedenburg),1300,16.6,47.683,0.5671370098131765,0.778402512294341
Speyer,1300,8.432,49.321,0.36205418056472616,0.3396665508193488
Spoleto,1300,12.733,42.733,0.7925477725833074,0.7903843840020803
St-Andrews,1300,-2.785,56.338,0.1876259326382226,0.5307289856552324
St-Germain,1300,2.083,48.9,0.678629289703539,0.34419740382651665
St-Jean-d'Angely,1300,-0.517,45.95,0.40565974168895225,0.2152400886268443
St-Malo,1300,-2.08,48.64,0.3632034068444309,0.24103941431841808
St-Quentin,1300,3.29,49.85,0.505399291954891,0.059559586167976054
Stralsund,1300,13.1,54.3,0.5085453048155136,0.30516916675175865
Strasbourg (Strassburg),1300,7.75,48.583,0.48824972271720174,0.6704876185444437
Stuttgart,1300,9.183,48.767,0.46591078756069054,0.31540465433225245
Sunderland,1300,-1.384,54.911,0.3928642842717164,1.0725148251782823
Szekesfehervar (Stuhlweissenburg),1300,18.417,47.2,0.5185852507809385,0.778402512294341
Taranto,1300,17.23,40.476,0.21302064822500624,0.6191838165977711
Tarascon,1300,4.667,43.8,0.6267282968132397,0.12474486335047995
Tarbes,1300,0.083,43.233,0.3980898554636895,0.1423701564694195
Toledo,1300,-4.017,39.867,0.3072226324348387,0.8108359503066052
Torino,1300,7.667,45.05,0.323832970764486,0.6523543782012232
Torun (Thorn),1300,18.6,53.033,0.38007201801420776,0.3091004925714271
Toulon,1300,5.933,43.117,0.5406375415780986,0.19578953709163013
Toulouse,1300,1.433,43.6,0.47349596644259806,1.1832269593612326
Tournai (Doornik),1300,3.383,50.6,0.45056774382500336,0.13474619246913397
Tours,1300,0.683,47.383,0.6569325360421363,3.519519440058125
Trani,1300,16.417,41.283,0.3866708603700674,0.6191838165977711
Trapani,1300,12.483,38.017,0.29552465659050736,0.3016766988277351
Treviso,1300,12.245,45.667,0.584018884074521,0.1702149203512591
Trier,1300,6.633,49.75,0.382349762663038,0.5646813450069141
Troyes,1300,4.083,48.3,0.6207651264748277,0.26157357150150745
Udine,1300,13.242,46.062,0.5531745524115828,0.6757030072779389
Ulm,1300,10.05,48.567,0.5302547766336326,0.29918793532612037
Valencia (Balansiya),1300,-0.367,39.467,0.23103848567448795,0.137455999194834
Valenciennes,1300,3.533,50.35,0.3348950926704523,0.12236251613717856
Valladolid,1300,-4.717,41.65,0.4808728445798998,0.4143687616177262
Veliko Turnovo (Tarnovo),1300,25.65,43.067,0.42768957776045047,0.2791241331964556
Velletri,1300,12.783,41.683,0.6731512350780194,1.1157594091946346
Venezia,1300,12.327,45.439,0.5275892222319449,0.5964063785289457
Vercelli,1300,8.417,45.317,0.3984103999455826,1.3776839919300412
Verona,1300,11.0,45.45,0.3581720359832924,0.17989644838443591
Versailles,1300,2.133,48.8,0.7037204247059541,0.4326522347690553
Vicenza,1300,11.55,45.55,0.6469737430816744,0.626695457003209
Vienne,1300,4.867,45.517,0.4482215314241961,1.2427903747426694
Vigevano,1300,8.85,45.317,0.6073882493147402,1.7027554956438709
Villefranche-de-Rouergue,1300,2.05,44.35,0.4988906820293816,1.0210597692999115
Viterbo,1300,12.1,42.417,0.9759347283326636,2.051111432796987
Vitoria,1300,-2.667,42.85,0.5357043927097872,0.4114202672529748
Wien (Vienna),1300,16.367,48.2,0.44711491432976663,0.33833972835521076
Winchester,1300,-1.308,51.062,0.5210728434495228,0.5823276370383802
Worcester,1300,-2.212,52.197,0.19904492773184476,0.30811766111651
Worms,1300,8.36,49.636,0.36205418056472616,0.33789745420049805
Wroclaw (Breslau),1300,17.033,51.1,0.5019464624596539,0.6390861535598424
Wuerzburg,1300,9.949,49.797,0.5833219524560298,0.7666085348353358
York,1300,-1.093,53.956,0.22325618908297548,0.9803743762798044
"Zakynthos (Zacynthus, Zante)",1300,20.73,37.87,0.3058151333150042,0.2791241331964556
Zamora,1300,-5.75,41.5,0.4540936768199034,0.47057970061430615
"Zaragoza (Sarakusta, Saragossa)",1300,-0.883,41.633,0.33665946497794247,0.17554071807287153
Zuerich,1300,8.55,47.367,0.6075635172513025,1.226573655736537
Zwolle,1300,6.083,52.5,0.17365021214506118,0.44907837247750426
lorient,1300,-3.37,47.75,0.20160165313138417,0.3648761776379723
s Gravenhage,1300,4.3,52.083,0.2858700338043753,0.28825868436568514
Aachen,1400,6.1,50.767,0.5493575757827255,0.31290408468477765
Aalst (Alost),1400,4.033,50.933,0.8334423353003115,0.09519417527119371
Abbeville,1400,1.833,50.1,0.5658231978857708,1.1968013360030159
Aberdeen,1400,-2.124,57.15,0.669574177887955,0.9316417585652218
Agen,1400,0.633,44.2,0.8399578987104152,1.431290106462403
Aix,1400,5.433,43.533,0.5765257562716918,0.22759329655145494
Alcazar de San Juan,1400,-3.2,39.4,0.6065999571792345,0.5111090203239759
Alencon,1400,0.083,48.433,0.6741818337454941,1.4298113100202365
Alessandria,1400,8.617,44.9,0.6630586144778515,1.9797387369510966
Almeria (Al-Mariyya),1400,-2.45,36.833,0.5255124753468803,0.38676072449325677
Amalfi,1400,14.6,40.633,0.8909337172352533,0.8488291578038688
Amiens,1400,2.3,49.9,0.5658231978857708,0.8940177644693185
Andria,1400,16.283,41.217,0.0,0.5822760991032636
Angers,1400,-0.55,47.467,0.7541991285415504,1.746828297309791
Angouleme,1400,0.15,45.65,0.7741783846247698,1.222779808116854
Ansbach,1400,10.583,49.3,0.7785587555766269,0.5628668957998215
"Antwerpen (Anvers, Antwerp)",1400,4.417,51.217,0.5459230804998871,0.1640968469984133
Aquila (L'Aquila),1400,13.37,42.35,0.9697082053490583,3.1442909351576236
Araiano Irpino,1400,15.08,41.15,0.1037509800021841,0.6987313189239165
Arezzo,1400,11.883,43.417,1.5240329805394717,2.759833020952918
Arles,1400,4.633,43.667,0.7074449167628423,0.5536679120492826
Arras (Atrecht),1400,2.783,50.283,0.261838320982301,0.061362942751651633
Ascoli Piceno,1400,13.567,42.85,0.914198683796425,2.6901155778570778
Asti,1400,8.2,44.9,0.6171876967758637,1.9797387369510966
Augsburg,1400,10.883,48.367,1.0560877745151975,0.6172126650494595
Avellino,1400,14.78,40.82,0.28751925480042445,0.9316417585652218
Aversa,1400,14.2,40.967,0.6179721769853098,0.8022470698756078
Avignon,1400,4.817,43.95,0.45821706171902676,0.5497860713885943
Avila,1400,-4.7,40.65,0.879561497429178,0.632093054248765
Baeza (Bayyasa),1400,-3.467,37.983,0.5255124753468803,0.3767326361198116
Bamberg,1400,10.867,49.867,0.861984969071366,1.343116868598195
Bar-le-duc,1400,5.167,48.783,0.6761317136113355,0.7562738981294154
Barcelona (Barshaluna),1400,2.183,41.383,0.8297550486653985,2.3756864843413155
Barmen,1400,7.217,51.283,0.41843841529157494,0.713288221401498
Basel,1400,7.6,47.567,0.772238932064408,1.191801197354105
Bath,1400,-2.366,51.378,0.7311091869218387,2.4804961821799028
Bayonne,1400,-1.483,43.483,0.7633750991971973,0.64050370901359
Beauvais,1400,2.083,49.433,0.7944487809865967,0.7438161254544834
Belfast,1400,-5.933,54.583,0.8077614014821881,1.4052263191692094
Benevento (Benevent),1400,14.75,41.133,0.28751925480042445,0.9316417585652218
Bergamo,1400,9.717,45.683,0.9170725712865493,0.615610635570445
Bern,1400,7.467,46.917,0.996295703693268,1.041950730673118
Besancon,1400,6.033,47.25,0.7493510610136812,1.1526420052703241
Beziers,1400,3.25,43.35,0.7926325027612968,2.259459608088939
Blois,1400,1.333,47.583,0.9324380839560801,5.180764266380319
Bologna,1400,11.333,44.483,1.1661428695863327,3.2782144379513745
Bonn,1400,7.1,50.733,0.5493575757827255,0.9461986610428034
Bordeaux,1400,-0.567,44.833,0.2729615402499435,0.6987313189239163
Boulogne,1400,1.62,50.72,0.1963787407367257,0.4747789731149688
Bourges,1400,2.4,47.083,1.0250658446906216,5.492804534874119
Braga,1400,-8.433,41.55,0.7672687622655147,1.8632835171304436
Bratislava (Pressburg),1400,17.117,48.15,1.0440675022251507,1.746828297309791
Braunschweig,1400,10.533,52.267,0.3333105663578731,0.7103768409059816
Bremen,1400,8.8,53.083,0.39877014660344834,0.43617773241917207
Brescia,1400,10.25,45.55,1.0556125931631386,0.7186950708931712
Brest,1400,-4.483,48.4,0.8111958967650265,1.6400776791408593
Bristol,1400,-2.569,51.477,0.6768422409910376,1.6303730774891383
Brno (Bruenn),1400,16.633,49.2,0.8266154835278405,1.397462637847833
Brugge (bruges),1400,3.233,51.217,0.40388070074109406,0.2586969526015928
Bruxelles (brussels),1400,4.333,50.833,0.4838979955371502,0.20482418074338335
Buda,1400,19.033,47.5,0.46934028098666936,0.6521492309956554
Burgos (Burghush),1400,-3.7,42.35,0.4838979955371502,0.49493468423777415
Caen,1400,-0.35,49.183,0.5049712734977346,1.5139178576684855
Cahors,1400,1.433,44.433,0.8124697843813786,2.001920683583602
Caltagirone,1400,14.517,37.233,0.49151487584041964,1.7895285445773634
Caltanisetta,1400,14.067,37.483,0.4260552955948444,1.3323339778740602
Carcassonne,1400,2.35,43.217,0.8692153022745146,2.467741562866213
Carmona (Karmuna),1400,-5.633,37.467,0.5579487878406464,0.4820414277576304
